trip_id,route,transport_type,current_price,days_to_departure,poll_cycle,demand_index,seasonality_index,day_of_week,month,is_weekend
synthetic-trip-00081,Bengaluru,flight+train,10650,24,1,1.0795,0.95,1,8,False
synthetic-trip-00081,Bengaluru,flight+train,10503,24,2,1.0923,0.95,1,8,False
synthetic-trip-00081,Bengaluru,flight+train,10787,24,3,1.1051,0.95,1,8,False
synthetic-trip-00081,Bengaluru,flight+train,10727,24,4,1.1179,0.95,1,8,False
synthetic-trip-00081,Bengaluru,flight+train,11003,24,5,1.1307,0.95,1,8,False
synthetic-trip-00081,Bengaluru,flight+train,11009,24,6,1.1435,0.95,1,8,False
synthetic-trip-00081,Bengaluru,flight+train,11485,24,7,1.1563,0.95,1,8,False
synthetic-trip-00082,Jaipur,train+bus,6696,25,0,0.9911,0.95,1,8,False
synthetic-trip-00082,Jaipur,train+bus,6701,25,1,1.003,0.95,1,8,False
synthetic-trip-00082,Jaipur,train+bus,6711,25,2,1.0149,0.95,1,8,False
synthetic-trip-00082,Jaipur,train+bus,6712,25,3,1.0268,0.95,1,8,False
synthetic-trip-00082,Jaipur,train+bus,6740,25,4,1.0387,0.95,1,8,False
synthetic-trip-00082,Jaipur,train+bus,6843,25,5,1.0506,0.95,1,8,False
synthetic-trip-00082,Jaipur,train+bus,6922,25,6,1.0625,0.95,1,8,False
synthetic-trip-00082,Jaipur,train+bus,7068,25,7,1.0744,0.95,1,8,False
synthetic-trip-00083,Kolkata,flight+train+bus,10989,26,0,0.9309,0.95,1,8,False
synthetic-trip-00083,Kolkata,flight+train+bus,11098,26,1,0.9421,0.95,1,8,False
synthetic-trip-00083,Kolkata,flight+train+bus,11004,26,2,0.9533,0.95,1,8,False
synthetic-trip-00083,Kolkata,flight+train+bus,11251,26,3,0.9644,0.95,1,8,False
synthetic-trip-00083,Kolkata,flight+train+bus,11263,26,4,0.9756,0.95,1,8,False
synthetic-trip-00083,Kolkata,flight+train+bus,11352,26,5,0.9868,0.95,1,8,False
synthetic-trip-00083,Kolkata,flight+train+bus,11561,26,6,0.998,0.95,1,8,False
synthetic-trip-00083,Kolkata,flight+train+bus,11891,26,7,1.0091,0.95,1,8,False
synthetic-trip-00084,Goa,flight,7937,27,0,1.0375,0.95,1,8,False
synthetic-trip-00084,Goa,flight,8006,27,1,1.0499,0.95,1,8,False
synthetic-trip-00084,Goa,flight,7937,27,2,1.0624,0.95,1,8,False
synthetic-trip-00084,Goa,flight,8004,27,3,1.0748,0.95,1,8,False
synthetic-trip-00084,Goa,flight,8110,27,4,1.0873,0.95,1,8,False
synthetic-trip-00084,Goa,flight,8205,27,5,1.0997,0.95,1,8,False
synthetic-trip-00084,Goa,flight,8410,27,6,1.1122,0.95,1,8,False
synthetic-trip-00084,Goa,flight,8551,27,7,1.1246,0.95,1,8,False
synthetic-trip-00085,Mumbai,train,5114,28,0,1.0706,0.95,1,8,False
synthetic-trip-00085,Mumbai,train,5145,28,1,1.0834,0.95,1,8,False
synthetic-trip-00085,Mumbai,train,5126,28,2,1.0963,0.95,1,8,False
synthetic-trip-00085,Mumbai,train,5145,28,3,1.1091,0.95,1,8,False
synthetic-trip-00085,Mumbai,train,5184,28,4,1.122,0.95,1,8,False
synthetic-trip-00085,Mumbai,train,5313,28,5,1.1348,0.95,1,8,False
synthetic-trip-00085,Mumbai,train,5354,28,6,1.1476,0.95,1,8,False
synthetic-trip-00085,Mumbai,train,5531,28,7,1.1605,0.95,1,8,False
synthetic-trip-00086,Delhi,bus,4818,29,0,1.145,0.95,1,8,False
synthetic-trip-00086,Delhi,bus,4816,29,1,1.1588,0.95,1,8,False
synthetic-trip-00086,Delhi,bus,4791,29,2,1.1725,0.95,1,8,False
synthetic-trip-00086,Delhi,bus,4815,29,3,1.1862,0.95,1,8,False
synthetic-trip-00086,Delhi,bus,4793,29,4,1.2,0.95,1,8,False
synthetic-trip-00086,Delhi,bus,4810,29,5,1.2137,0.95,1,8,False
synthetic-trip-00086,Delhi,bus,4988,29,6,1.2275,0.95,1,8,False
synthetic-trip-00086,Delhi,bus,5062,29,7,1.2412,0.95,1,8,False
synthetic-trip-00087,Bengaluru,flight+train,9934,30,0,0.9969,0.95,1,8,False
synthetic-trip-00087,Bengaluru,flight+train,9887,30,1,1.0089,0.95,1,8,False
synthetic-trip-00087,Bengaluru,flight+train,9924,30,2,1.0208,0.95,1,8,False
synthetic-trip-00087,Bengaluru,flight+train,9880,30,3,1.0328,0.95,1,8,False
synthetic-trip-00087,Bengaluru,flight+train,10016,30,4,1.0448,0.95,1,8,False
synthetic-trip-00087,Bengaluru,flight+train,10199,30,5,1.0567,0.95,1,8,False
synthetic-trip-00087,Bengaluru,flight+train,10415,30,6,1.0687,0.95,1,8,False
synthetic-trip-00087,Bengaluru,flight+train,10528,30,7,1.0807,0.95,1,8,False
synthetic-trip-00088,Jaipur,train+bus,6359,31,0,0.9365,0.95,1,8,False
synthetic-trip-00088,Jaipur,train+bus,6310,31,1,0.9477,0.95,1,8,False
synthetic-trip-00088,Jaipur,train+bus,6332,31,2,0.959,0.95,1,8,False
synthetic-trip-00088,Jaipur,train+bus,6410,31,3,0.9702,0.95,1,8,False
synthetic-trip-00088,Jaipur,train+bus,6376,31,4,0.9814,0.95,1,8,False
synthetic-trip-00088,Jaipur,train+bus,6410,31,5,0.9927,0.95,1,8,False
synthetic-trip-00088,Jaipur,train+bus,6565,31,6,1.0039,0.95,1,8,False
synthetic-trip-00088,Jaipur,train+bus,6648,31,7,1.0152,0.95,1,8,False
synthetic-trip-00089,Kolkata,flight+train+bus,10622,32,0,0.8894,0.95,1,8,False
synthetic-trip-00089,Kolkata,flight+train+bus,10589,32,1,0.9001,0.95,1,8,False
synthetic-trip-00089,Kolkata,flight+train+bus,10627,32,2,0.9108,0.95,1,8,False
synthetic-trip-00089,Kolkata,flight+train+bus,10664,32,3,0.9214,0.95,1,8,False
synthetic-trip-00089,Kolkata,flight+train+bus,10732,32,4,0.9321,0.95,1,8,False
synthetic-trip-00089,Kolkata,flight+train+bus,10829,32,5,0.9428,0.95,1,8,False
synthetic-trip-00089,Kolkata,flight+train+bus,11127,32,6,0.9535,0.95,1,8,False
synthetic-trip-00089,Kolkata,flight+train+bus,11219,32,7,0.9641,0.95,1,8,False
synthetic-trip-00090,Goa,flight,7693,33,0,1.0024,0.95,1,8,False
synthetic-trip-00090,Goa,flight,7776,33,1,1.0144,0.95,1,8,False
synthetic-trip-00090,Goa,flight,7695,33,2,1.0265,0.95,1,8,False
synthetic-trip-00090,Goa,flight,7643,33,3,1.0385,0.95,1,8,False
synthetic-trip-00090,Goa,flight,7811,33,4,1.0505,0.95,1,8,False
synthetic-trip-00090,Goa,flight,8001,33,5,1.0625,0.95,1,8,False
synthetic-trip-00090,Goa,flight,8107,33,6,1.0746,0.95,1,8,False
synthetic-trip-00090,Goa,flight,8340,33,7,1.0866,0.95,1,8,False
synthetic-trip-00091,Mumbai,train,5050,34,0,1.0462,0.95,1,8,False
synthetic-trip-00091,Mumbai,train,5068,34,1,1.0587,0.95,1,8,False
synthetic-trip-00091,Mumbai,train,5045,34,2,1.0713,0.95,1,8,False
synthetic-trip-00091,Mumbai,train,5084,34,3,1.0838,0.95,1,8,False
synthetic-trip-00091,Mumbai,train,5091,34,4,1.0964,0.95,1,8,False
synthetic-trip-00091,Mumbai,train,5145,34,5,1.1089,0.95,1,8,False
synthetic-trip-00091,Mumbai,train,5209,34,6,1.1215,0.95,1,8,False
synthetic-trip-00091,Mumbai,train,5362,34,7,1.134,0.95,1,8,False
synthetic-trip-00092,Delhi,bus,4745,35,0,1.1318,0.95,1,8,False
synthetic-trip-00092,Delhi,bus,4742,35,1,1.1454,0.95,1,8,False
synthetic-trip-00092,Delhi,bus,4692,35,2,1.159,0.95,1,8,False
synthetic-trip-00092,Delhi,bus,4768,35,3,1.1726,0.95,1,8,False
synthetic-trip-00092,Delhi,bus,4746,35,4,1.1861,0.95,1,8,False
synthetic-trip-00092,Delhi,bus,4774,35,5,1.1997,0.95,1,8,False
synthetic-trip-00092,Delhi,bus,4889,35,6,1.2133,0.95,1,8,False
synthetic-trip-00092,Delhi,bus,4922,35,7,1.2269,0.95,1,8,False
synthetic-trip-00093,Bengaluru,flight+train,9901,36,0,0.9969,0.95,1,8,False
synthetic-trip-00093,Bengaluru,flight+train,9966,36,1,1.0089,0.95,1,8,False
synthetic-trip-00093,Bengaluru,flight+train,9828,36,2,1.0208,0.95,1,8,False
synthetic-trip-00093,Bengaluru,flight+train,9931,36,3,1.0328,0.95,1,8,False
synthetic-trip-00093,Bengaluru,flight+train,9981,36,4,1.0448,0.95,1,8,False
synthetic-trip-00093,Bengaluru,flight+train,10263,36,5,1.0567,0.95,1,8,False
synthetic-trip-00093,Bengaluru,flight+train,10385,36,6,1.0687,0.95,1,8,False
synthetic-trip-00093,Bengaluru,flight+train,10679,36,7,1.0807,0.95,1,8,False
synthetic-trip-00094,Jaipur,train+bus,6298,37,0,0.9365,0.95,1,8,False
synthetic-trip-00094,Jaipur,train+bus,6382,37,1,0.9477,0.95,1,8,False
synthetic-trip-00094,Jaipur,train+bus,6378,37,2,0.959,0.95,1,8,False
synthetic-trip-00094,Jaipur,train+bus,6344,37,3,0.9702,0.95,1,8,False
synthetic-trip-00094,Jaipur,train+bus,6436,37,4,0.9814,0.95,1,8,False
synthetic-trip-00094,Jaipur,train+bus,6439,37,5,0.9927,0.95,1,8,False
synthetic-trip-00094,Jaipur,train+bus,6536,37,6,1.0039,0.95,1,8,False
synthetic-trip-00094,Jaipur,train+bus,6671,37,7,1.0152,0.95,1,8,False
synthetic-trip-00095,Kolkata,flight+train+bus,10596,38,0,0.8894,0.95,1,8,False
synthetic-trip-00095,Kolkata,flight+train+bus,10497,38,1,0.9001,0.95,1,8,False
synthetic-trip-00095,Kolkata,flight+train+bus,10609,38,2,0.9108,0.95,1,8,False
synthetic-trip-00095,Kolkata,flight+train+bus,10657,38,3,0.9214,0.95,1,8,False
synthetic-trip-00095,Kolkata,flight+train+bus,10789,38,4,0.9321,0.95,1,8,False
synthetic-trip-00095,Kolkata,flight+train+bus,10741,38,5,0.9428,0.95,1,8,False
synthetic-trip-00095,Kolkata,flight+train+bus,11122,38,6,0.9535,0.95,1,8,False
synthetic-trip-00095,Kolkata,flight+train+bus,11270,38,7,0.9641,0.95,1,8,False
synthetic-trip-00096,Goa,flight,7714,39,0,1.0024,0.95,1,8,False
synthetic-trip-00096,Goa,flight,7664,39,1,1.0144,0.95,1,8,False
synthetic-trip-00096,Goa,flight,7699,39,2,1.0265,0.95,1,8,False
synthetic-trip-00096,Goa,flight,7783,39,3,1.0385,0.95,1,8,False
synthetic-trip-00096,Goa,flight,7786,39,4,1.0505,0.95,1,8,False
synthetic-trip-00096,Goa,flight,7963,39,5,1.0625,0.95,1,8,False
synthetic-trip-00096,Goa,flight,8103,39,6,1.0746,0.95,1,8,False
synthetic-trip-00096,Goa,flight,8284,39,7,1.0866,0.95,1,8,False
synthetic-trip-00097,Mumbai,train,5067,40,0,1.0462,0.95,1,8,False
synthetic-trip-00097,Mumbai,train,5095,40,1,1.0587,0.95,1,8,False
synthetic-trip-00097,Mumbai,train,5059,40,2,1.0713,0.95,1,8,False
synthetic-trip-00097,Mumbai,train,5053,40,3,1.0838,0.95,1,8,False
synthetic-trip-00097,Mumbai,train,5068,40,4,1.0964,0.95,1,8,False
synthetic-trip-00097,Mumbai,train,5116,40,5,1.1089,0.95,1,8,False
synthetic-trip-00097,Mumbai,train,5289,40,6,1.1215,0.95,1,8,False
synthetic-trip-00097,Mumbai,train,5429,40,7,1.134,0.95,1,8,False
synthetic-trip-00098,Delhi,bus,4779,41,0,1.1318,0.95,1,8,False
synthetic-trip-00098,Delhi,bus,4678,41,1,1.1454,0.95,1,8,False
synthetic-trip-00098,Delhi,bus,4799,41,2,1.159,0.95,1,8,False
synthetic-trip-00098,Delhi,bus,4758,41,3,1.1726,0.95,1,8,False
synthetic-trip-00098,Delhi,bus,4772,41,4,1.1861,0.95,1,8,False
synthetic-trip-00098,Delhi,bus,4825,41,5,1.1997,0.95,1,8,False
synthetic-trip-00098,Delhi,bus,4917,41,6,1.2133,0.95,1,8,False
synthetic-trip-00098,Delhi,bus,4972,41,7,1.2269,0.95,1,8,False
synthetic-trip-00099,Bengaluru,flight+train,9952,42,0,0.9969,0.95,1,8,False
synthetic-trip-00099,Bengaluru,flight+train,9953,42,1,1.0089,0.95,1,8,False
synthetic-trip-00099,Bengaluru,flight+train,9866,42,2,1.0208,0.95,1,8,False
synthetic-trip-00099,Bengaluru,flight+train,9915,42,3,1.0328,0.95,1,8,False
synthetic-trip-00099,Bengaluru,flight+train,10104,42,4,1.0448,0.95,1,8,False
synthetic-trip-00099,Bengaluru,flight+train,10132,42,5,1.0567,0.95,1,8,False
synthetic-trip-00099,Bengaluru,flight+train,10512,42,6,1.0687,0.95,1,8,False
synthetic-trip-00099,Bengaluru,flight+train,10673,42,7,1.0807,0.95,1,8,False
synthetic-trip-00100,Jaipur,train+bus,6353,43,0,0.9365,0.95,1,8,False
synthetic-trip-00100,Jaipur,train+bus,6295,43,1,0.9477,0.95,1,8,False
synthetic-trip-00100,Jaipur,train+bus,6331,43,2,0.959,0.95,1,8,False
synthetic-trip-00100,Jaipur,train+bus,6393,43,3,0.9702,0.95,1,8,False
synthetic-trip-00100,Jaipur,train+bus,6383,43,4,0.9814,0.95,1,8,False
synthetic-trip-00100,Jaipur,train+bus,6474,43,5,0.9927,0.95,1,8,False
synthetic-trip-00100,Jaipur,train+bus,6590,43,6,1.0039,0.95,1,8,False
synthetic-trip-00100,Jaipur,train+bus,6692,43,7,1.0152,0.95,1,8,False
synthetic-trip-00101,Kolkata,flight+train+bus,10531,44,0,0.8894,0.95,1,8,False
synthetic-trip-00101,Kolkata,flight+train+bus,10622,44,1,0.9001,0.95,1,8,False
synthetic-trip-00101,Kolkata,flight+train+bus,10599,44,2,0.9108,0.95,1,8,False
synthetic-trip-00101,Kolkata,flight+train+bus,10683,44,3,0.9214,0.95,1,8,False
synthetic-trip-00101,Kolkata,flight+train+bus,10710,44,4,0.9321,0.95,1,8,False
synthetic-trip-00101,Kolkata,flight+train+bus,10822,44,5,0.9428,0.95,1,8,False
synthetic-trip-00101,Kolkata,flight+train+bus,11054,44,6,0.9535,0.95,1,8,False
synthetic-trip-00101,Kolkata,flight+train+bus,11210,44,7,0.9641,0.95,1,8,False
synthetic-trip-00102,Goa,flight,7663,45,0,1.0024,0.95,1,8,False
synthetic-trip-00102,Goa,flight,7608,45,1,1.0144,0.95,1,8,False
synthetic-trip-00102,Goa,flight,7598,45,2,1.0265,0.95,1,8,False
synthetic-trip-00102,Goa,flight,7822,45,3,1.0385,0.95,1,8,False
synthetic-trip-00102,Goa,flight,7877,45,4,1.0505,0.95,1,8,False
synthetic-trip-00102,Goa,flight,7932,45,5,1.0625,0.95,1,8,False
synthetic-trip-00102,Goa,flight,8170,45,6,1.0746,0.95,1,8,False
synthetic-trip-00102,Goa,flight,8309,45,7,1.0866,0.95,1,8,False
synthetic-trip-00103,Mumbai,train,5060,46,0,1.0462,0.95,1,8,False
synthetic-trip-00103,Mumbai,train,5124,46,1,1.0587,0.95,1,8,False
synthetic-trip-00103,Mumbai,train,5039,46,2,1.0713,0.95,1,8,False
synthetic-trip-00103,Mumbai,train,5003,46,3,1.0838,0.95,1,8,False
synthetic-trip-00103,Mumbai,train,5161,46,4,1.0964,0.95,1,8,False
synthetic-trip-00103,Mumbai,train,5189,46,5,1.1089,0.95,1,8,False
synthetic-trip-00103,Mumbai,train,5251,46,6,1.1215,0.95,1,8,False
synthetic-trip-00103,Mumbai,train,5374,46,7,1.134,0.95,1,8,False
synthetic-trip-00104,Delhi,bus,4733,47,0,1.1318,0.95,1,8,False
synthetic-trip-00104,Delhi,bus,4755,47,1,1.1454,0.95,1,8,False
synthetic-trip-00104,Delhi,bus,4741,47,2,1.159,0.95,1,8,False
synthetic-trip-00104,Delhi,bus,4714,47,3,1.1726,0.95,1,8,False
synthetic-trip-00104,Delhi,bus,4775,47,4,1.1861,0.95,1,8,False
synthetic-trip-00104,Delhi,bus,4819,47,5,1.1997,0.95,1,8,False
synthetic-trip-00104,Delhi,bus,4926,47,6,1.2133,0.95,1,8,False
synthetic-trip-00104,Delhi,bus,4955,47,7,1.2269,0.95,1,8,False
synthetic-trip-00105,Bengaluru,flight+train,9997,48,0,0.9969,0.95,1,8,False
synthetic-trip-00105,Bengaluru,flight+train,9848,48,1,1.0089,0.95,1,8,False
synthetic-trip-00105,Bengaluru,flight+train,9893,48,2,1.0208,0.95,1,8,False
synthetic-trip-00105,Bengaluru,flight+train,9913,48,3,1.0328,0.95,1,8,False
synthetic-trip-00105,Bengaluru,flight+train,9964,48,4,1.0448,0.95,1,8,False
synthetic-trip-00105,Bengaluru,flight+train,10190,48,5,1.0567,0.95,1,8,False
synthetic-trip-00105,Bengaluru,flight+train,10368,48,6,1.0687,0.95,1,8,False
synthetic-trip-00105,Bengaluru,flight+train,10715,48,7,1.0807,0.95,1,8,False
synthetic-trip-00106,Jaipur,train+bus,6375,49,0,0.9365,0.95,1,8,False
synthetic-trip-00106,Jaipur,train+bus,6335,49,1,0.9477,0.95,1,8,False
synthetic-trip-00106,Jaipur,train+bus,6382,49,2,0.959,0.95,1,8,False
synthetic-trip-00106,Jaipur,train+bus,6340,49,3,0.9702,0.95,1,8,False
synthetic-trip-00106,Jaipur,train+bus,6382,49,4,0.9814,0.95,1,8,False
synthetic-trip-00106,Jaipur,train+bus,6513,49,5,0.9927,0.95,1,8,False
synthetic-trip-00106,Jaipur,train+bus,6538,49,6,1.0039,0.95,1,8,False
synthetic-trip-00106,Jaipur,train+bus,6679,49,7,1.0152,0.95,1,8,False
synthetic-trip-00107,Kolkata,flight+train+bus,10563,50,0,0.8894,0.95,1,8,False
synthetic-trip-00107,Kolkata,flight+train+bus,10531,50,1,0.9001,0.95,1,8,False
synthetic-trip-00107,Kolkata,flight+train+bus,10602,50,2,0.9108,0.95,1,8,False
synthetic-trip-00107,Kolkata,flight+train+bus,10645,50,3,0.9214,0.95,1,8,False
synthetic-trip-00107,Kolkata,flight+train+bus,10743,50,4,0.9321,0.95,1,8,False
synthetic-trip-00107,Kolkata,flight+train+bus,10937,50,5,0.9428,0.95,1,8,False
synthetic-trip-00107,Kolkata,flight+train+bus,11105,50,6,0.9535,0.95,1,8,False
synthetic-trip-00107,Kolkata,flight+train+bus,11348,50,7,0.9641,0.95,1,8,False
synthetic-trip-00108,Goa,flight,7732,51,0,1.0024,0.95,1,8,False
synthetic-trip-00108,Goa,flight,7648,51,1,1.0144,0.95,1,8,False
synthetic-trip-00108,Goa,flight,7764,51,2,1.0265,0.95,1,8,False
synthetic-trip-00108,Goa,flight,7772,51,3,1.0385,0.95,1,8,False
synthetic-trip-00108,Goa,flight,7862,51,4,1.0505,0.95,1,8,False
synthetic-trip-00108,Goa,flight,7952,51,5,1.0625,0.95,1,8,False
synthetic-trip-00108,Goa,flight,7996,51,6,1.0746,0.95,1,8,False
synthetic-trip-00108,Goa,flight,8250,51,7,1.0866,0.95,1,8,False
synthetic-trip-00109,Mumbai,train,5047,52,0,1.0462,0.95,1,8,False
synthetic-trip-00109,Mumbai,train,5032,52,1,1.0587,0.95,1,8,False
synthetic-trip-00109,Mumbai,train,5064,52,2,1.0713,0.95,1,8,False
synthetic-trip-00109,Mumbai,train,5092,52,3,1.0838,0.95,1,8,False
synthetic-trip-00109,Mumbai,train,5085,52,4,1.0964,0.95,1,8,False
synthetic-trip-00109,Mumbai,train,5159,52,5,1.1089,0.95,1,8,False
synthetic-trip-00109,Mumbai,train,5221,52,6,1.1215,0.95,1,8,False
synthetic-trip-00109,Mumbai,train,5385,52,7,1.134,0.95,1,8,False
synthetic-trip-00110,Delhi,bus,4746,53,0,1.1318,0.95,1,8,False
synthetic-trip-00110,Delhi,bus,4779,53,1,1.1454,0.95,1,8,False
synthetic-trip-00110,Delhi,bus,4761,53,2,1.159,0.95,1,8,False
synthetic-trip-00110,Delhi,bus,4745,53,3,1.1726,0.95,1,8,False
synthetic-trip-00110,Delhi,bus,4719,53,4,1.1861,0.95,1,8,False
synthetic-trip-00110,Delhi,bus,4857,53,5,1.1997,0.95,1,8,False
synthetic-trip-00110,Delhi,bus,4902,53,6,1.2133,0.95,1,8,False
synthetic-trip-00110,Delhi,bus,4978,53,7,1.2269,0.95,1,8,False
synthetic-trip-00111,Bengaluru,flight+train,9803,54,0,0.9969,0.95,1,8,False
synthetic-trip-00111,Bengaluru,flight+train,9884,54,1,1.0089,0.95,1,8,False
synthetic-trip-00111,Bengaluru,flight+train,9865,54,2,1.0208,0.95,1,8,False
synthetic-trip-00111,Bengaluru,flight+train,9910,54,3,1.0328,0.95,1,8,False
synthetic-trip-00111,Bengaluru,flight+train,10047,54,4,1.0448,0.95,1,8,False
synthetic-trip-00111,Bengaluru,flight+train,10240,54,5,1.0567,0.95,1,8,False
synthetic-trip-00111,Bengaluru,flight+train,10441,54,6,1.0687,0.95,1,8,False
synthetic-trip-00111,Bengaluru,flight+train,10570,54,7,1.0807,0.95,1,8,False
synthetic-trip-00112,Jaipur,train+bus,6366,55,0,0.9365,0.95,1,8,False
synthetic-trip-00112,Jaipur,train+bus,6409,55,1,0.9477,0.95,1,8,False
synthetic-trip-00112,Jaipur,train+bus,6408,55,2,0.959,0.95,1,8,False
synthetic-trip-00112,Jaipur,train+bus,6358,55,3,0.9702,0.95,1,8,False
synthetic-trip-00112,Jaipur,train+bus,6363,55,4,0.9814,0.95,1,8,False
synthetic-trip-00112,Jaipur,train+bus,6432,55,5,0.9927,0.95,1,8,False
synthetic-trip-00112,Jaipur,train+bus,6573,55,6,1.0039,0.95,1,8,False
synthetic-trip-00112,Jaipur,train+bus,6717,55,7,1.0152,0.95,1,8,False
synthetic-trip-00113,Kolkata,flight+train+bus,10596,56,0,0.8894,0.95,1,8,False
synthetic-trip-00113,Kolkata,flight+train+bus,10586,56,1,0.9001,0.95,1,8,False
synthetic-trip-00113,Kolkata,flight+train+bus,10570,56,2,0.9108,0.95,1,8,False
synthetic-trip-00113,Kolkata,flight+train+bus,10694,56,3,0.9214,0.95,1,8,False
synthetic-trip-00113,Kolkata,flight+train+bus,10760,56,4,0.9321,0.95,1,8,False
synthetic-trip-00113,Kolkata,flight+train+bus,10805,56,5,0.9428,0.95,1,8,False
synthetic-trip-00113,Kolkata,flight+train+bus,10985,56,6,0.9535,0.95,1,8,False
synthetic-trip-00113,Kolkata,flight+train+bus,11328,56,7,0.9641,0.95,1,8,False
synthetic-trip-00114,Goa,flight,7675,57,0,1.0024,0.95,1,8,False
synthetic-trip-00114,Goa,flight,7666,57,1,1.0144,0.95,1,8,False
synthetic-trip-00114,Goa,flight,7668,57,2,1.0265,0.95,1,8,False
synthetic-trip-00114,Goa,flight,7749,57,3,1.0385,0.95,1,8,False
synthetic-trip-00114,Goa,flight,7875,57,4,1.0505,0.95,1,8,False
synthetic-trip-00114,Goa,flight,7894,57,5,1.0625,0.95,1,8,False
synthetic-trip-00114,Goa,flight,8162,57,6,1.0746,0.95,1,8,False
synthetic-trip-00114,Goa,flight,8206,57,7,1.0866,0.95,1,8,False
synthetic-trip-00115,Mumbai,train,5065,58,0,1.0462,0.95,1,8,False
synthetic-trip-00115,Mumbai,train,5034,58,1,1.0587,0.95,1,8,False
synthetic-trip-00115,Mumbai,train,5130,58,2,1.0713,0.95,1,8,False
synthetic-trip-00115,Mumbai,train,5035,58,3,1.0838,0.95,1,8,False
synthetic-trip-00115,Mumbai,train,5115,58,4,1.0964,0.95,1,8,False
synthetic-trip-00115,Mumbai,train,5140,58,5,1.1089,0.95,1,8,False
synthetic-trip-00115,Mumbai,train,5236,58,6,1.1215,0.95,1,8,False
synthetic-trip-00115,Mumbai,train,5417,58,7,1.134,0.95,1,8,False
synthetic-trip-00116,Delhi,bus,4760,59,0,1.1318,0.95,1,8,False
synthetic-trip-00116,Delhi,bus,4755,59,1,1.1454,0.95,1,8,False
synthetic-trip-00116,Delhi,bus,4719,59,2,1.159,0.95,1,8,False
synthetic-trip-00116,Delhi,bus,4771,59,3,1.1726,0.95,1,8,False
synthetic-trip-00116,Delhi,bus,4722,59,4,1.1861,0.95,1,8,False
synthetic-trip-00116,Delhi,bus,4740,59,5,1.1997,0.95,1,8,False
synthetic-trip-00116,Delhi,bus,4819,59,6,1.2133,0.95,1,8,False
synthetic-trip-00116,Delhi,bus,4989,59,7,1.2269,0.95,1,8,False
synthetic-trip-00117,Bengaluru,flight+train,9980,60,0,0.9969,0.95,1,8,False
synthetic-trip-00117,Bengaluru,flight+train,9891,60,1,1.0089,0.95,1,8,False
synthetic-trip-00117,Bengaluru,flight+train,9821,60,2,1.0208,0.95,1,8,False
synthetic-trip-00117,Bengaluru,flight+train,9988,60,3,1.0328,0.95,1,8,False
synthetic-trip-00117,Bengaluru,flight+train,10023,60,4,1.0448,0.95,1,8,False
synthetic-trip-00117,Bengaluru,flight+train,10289,60,5,1.0567,0.95,1,8,False
synthetic-trip-00117,Bengaluru,flight+train,10399,60,6,1.0687,0.95,1,8,False
synthetic-trip-00117,Bengaluru,flight+train,10622,60,7,1.0807,0.95,1,8,False
synthetic-trip-00118,Jaipur,train+bus,6373,61,0,0.9365,0.95,1,8,False
synthetic-trip-00118,Jaipur,train+bus,6338,61,1,0.9477,0.95,1,8,False
synthetic-trip-00118,Jaipur,train+bus,6344,61,2,0.959,0.95,1,8,False
synthetic-trip-00118,Jaipur,train+bus,6322,61,3,0.9702,0.95,1,8,False
synthetic-trip-00118,Jaipur,train+bus,6327,61,4,0.9814,0.95,1,8,False
synthetic-trip-00118,Jaipur,train+bus,6420,61,5,0.9927,0.95,1,8,False
synthetic-trip-00118,Jaipur,train+bus,6554,61,6,1.0039,0.95,1,8,False
synthetic-trip-00118,Jaipur,train+bus,6604,61,7,1.0152,0.95,1,8,False
synthetic-trip-00119,Kolkata,flight+train+bus,10574,62,0,0.8894,0.95,1,8,False
synthetic-trip-00119,Kolkata,flight+train+bus,10612,62,1,0.9001,0.95,1,8,False
synthetic-trip-00119,Kolkata,flight+train+bus,10570,62,2,0.9108,0.95,1,8,False
synthetic-trip-00119,Kolkata,flight+train+bus,10667,62,3,0.9214,0.95,1,8,False
synthetic-trip-00119,Kolkata,flight+train+bus,10737,62,4,0.9321,0.95,1,8,False
synthetic-trip-00119,Kolkata,flight+train+bus,10907,62,5,0.9428,0.95,1,8,False
synthetic-trip-00119,Kolkata,flight+train+bus,11156,62,6,0.9535,0.95,1,8,False
synthetic-trip-00119,Kolkata,flight+train+bus,11260,62,7,0.9641,0.95,1,8,False
synthetic-trip-00120,Goa,flight,10170,3,0,1.3182,0.95,1,8,False
synthetic-trip-00120,Goa,flight,10113,3,1,1.334,0.95,1,8,False
synthetic-trip-00120,Goa,flight,10068,3,2,1.3498,0.95,1,8,False
synthetic-trip-00120,Goa,flight,10150,3,3,1.3656,0.95,1,8,False
synthetic-trip-00120,Goa,flight,10188,3,4,1.3814,0.95,1,8,False
synthetic-trip-00120,Goa,flight,10426,3,5,1.3972,0.95,1,8,False
synthetic-trip-00120,Goa,flight,10710,3,6,1.4131,0.95,1,8,False
synthetic-trip-00120,Goa,flight,11012,3,7,1.4289,0.95,1,8,False
synthetic-trip-00121,Mumbai,train,6585,4,0,1.3635,0.95,1,8,False
synthetic-trip-00121,Mumbai,train,6570,4,1,1.3798,0.95,1,8,False
synthetic-trip-00121,Mumbai,train,6619,4,2,1.3962,0.95,1,8,False
synthetic-trip-00121,Mumbai,train,6637,4,3,1.4126,0.95,1,8,False
synthetic-trip-00121,Mumbai,train,6581,4,4,1.4289,0.95,1,8,False
